measurementTime,year,fl,measurementTime_2,date,month,hour,group,gf,gf1,date_corr,sd_all,mean_all,sd_mean_all,cv,cv100,fl_med_day,fl_med_3
1/1/2024 2:00,2024,0.36,2024-01-01T02:00:00Z,2024-01-01,1,2,1,-0.055555555555555455,NA,2023-12-31,0.14104938018320817,0.5397935103244837,-1.274684866328027,26.130247490085562,52.260494980171124,0.36,NA
1/1/2024 3:00,2024,0.34,2024-01-01T03:00:00Z,2024-01-01,1,3,1,0.055555555555555455,0.055555555555555455,2023-12-31,0.14104938018320817,0.5397935103244837,-1.4164791795963454,26.130247490085562,52.260494980171124,0.36,NA
1/1/2024 4:00,2024,0.36,2024-01-01T04:00:00Z,2024-01-01,1,4,1,-0.029411764705882377,-0.029411764705882377,2023-12-31,0.14104938018320817,0.5397935103244837,-1.274684866328027,26.130247490085562,52.260494980171124,0.36,0.36
1/1/2024 5:00,2024,0.35,2024-01-01T05:00:00Z,2024-01-01,1,5,1,0.027777777777777804,0.027777777777777804,2023-12-31,0.14104938018320817,0.5397935103244837,-1.3455820229621864,26.130247490085562,52.260494980171124,0.36,0.35
1/1/2024 6:00,2024,0.36,2024-01-01T06:00:00Z,2024-01-01,1,6,1,-0.0285714285714286,-0.0285714285714286,2023-12-31,0.14104938018320817,0.5397935103244837,-1.274684866328027,26.130247490085562,52.260494980171124,0.36,0.36
1/1/2024 20:00,2024,0.41,2024-01-01T20:00:00Z,2024-01-01,1,20,1,-0.024999999999999883,-0.024999999999999883,2024-01-01,0.14104938018320817,0.5397935103244837,-0.9201990831572303,26.130247490085562,52.260494980171124,0.4,NA
1/1/2024 21:00,2024,0.4,2024-01-01T21:00:00Z,2024-01-01,1,21,1,-0.07317073170731714,-0.07317073170731714,2024-01-01,0.14104938018320817,0.5397935103244837,-0.9910962397913894,26.130247490085562,52.260494980171124,0.4,NA
1/1/2024 22:00,2024,0.37,2024-01-01T22:00:00Z,2024-01-01,1,22,1,0.025000000000000022,0.025000000000000022,2024-01-01,0.14104938018320817,0.5397935103244837,-1.2037877096938676,26.130247490085562,52.260494980171124,0.4,0.4
1/1/2024 23:00,2024,0.38,2024-01-01T23:00:00Z,2024-01-01,1,23,1,0.027027027027027053,0.027027027027027053,2024-01-01,0.14104938018320817,0.5397935103244837,-1.1328905530597082,26.130247490085562,52.260494980171124,0.4,0.38
1/2/2024 0:00,2024,0.39,2024-01-02T00:00:00Z,2024-01-02,1,0,1,-0.026315789473684233,-0.026315789473684233,2024-01-01,0.14104938018320817,0.5397935103244837,-1.0619933964255488,26.130247490085562,52.260494980171124,0.4,0.38
1/2/2024 1:00,2024,0.38,2024-01-02T01:00:00Z,2024-01-02,1,1,1,0.05128205128205133,0.05128205128205133,2024-01-01,0.14104938018320817,0.5397935103244837,-1.1328905530597082,26.130247490085562,52.260494980171124,0.4,0.38
1/2/2024 2:00,2024,0.4,2024-01-02T02:00:00Z,2024-01-02,1,2,1,0,0,2024-01-01,0.14104938018320817,0.5397935103244837,-0.9910962397913894,26.130247490085562,52.260494980171124,0.4,0.39
1/2/2024 3:00,2024,0.4,2024-01-02T03:00:00Z,2024-01-02,1,3,1,0,0,2024-01-01,0.14104938018320817,0.5397935103244837,-0.9910962397913894,26.130247490085562,52.260494980171124,0.4,0.4
1/2/2024 4:00,2024,0.4,2024-01-02T04:00:00Z,2024-01-02,1,4,1,0,0,2024-01-01,0.14104938018320817,0.5397935103244837,-0.9910962397913894,26.130247490085562,52.260494980171124,0.4,0.4
1/2/2024 5:00,2024,0.4,2024-01-02T05:00:00Z,2024-01-02,1,5,1,0.049999999999999906,0.049999999999999906,2024-01-01,0.14104938018320817,0.5397935103244837,-0.9910962397913894,26.130247490085562,52.260494980171124,0.4,0.4
