measurementTime,year,fl,measurementTime_2,date,month,hour,gf,gf1,gf2,gf3,gf4,gf5,gf6,date_corr,sd_all,mean_all,sd_mean_all,cv,cv100,fl_med_day,fl_med_3
6/5/2022 0:00,2022,3.718,2022-06-05T00:00:00Z,2022-06-05,6,0,-0.12897526501766787,-0.12897526501766787,-0.12897526501766787,-0.12897526501766787,-0.12897526501766787,-0.12897526501766787,-0.12897526501766787,2022-06-04,1.809820552307698,3.34219452887538,0.20764791882014558,54.15066468069072,108.30132936138143,3.718,3.962
6/5/2022 1:00,2022,3.207,2022-06-05T01:00:00Z,2022-06-05,6,1,-0.006186121570736871,-0.006186121570736871,-0.006186121570736871,-0.006186121570736871,-0.006186121570736871,-0.006186121570736871,-0.006186121570736871,2022-06-04,1.809820552307698,3.34219452887538,-0.07470051586219084,54.15066468069072,108.30132936138143,3.718,3.718
6/5/2022 2:00,2022,3.184,2022-06-05T02:00:00Z,2022-06-05,6,2,0.18646710321172433,0.18646710321172433,0.18646710321172433,0.18646710321172433,0.18646710321172433,0.18646710321172433,0.18646710321172433,2022-06-04,1.809820552307698,3.34219452887538,-0.08740895812773615,54.15066468069072,108.30132936138143,3.718,3.207
6/5/2022 3:00,2022,3.782,2022-06-05T03:00:00Z,2022-06-05,6,3,-0.09798994974874366,-0.09798994974874366,-0.09798994974874366,-0.09798994974874366,-0.09798994974874366,-0.09798994974874366,-0.09798994974874366,2022-06-04,1.809820552307698,3.34219452887538,0.24301054077644607,54.15066468069072,108.30132936138143,3.718,3.207
6/5/2022 4:00,2022,3.47,2022-06-05T04:00:00Z,2022-06-05,6,4,0.04468535166578519,0.04468535166578519,0.04468535166578519,0.04468535166578519,0.04468535166578519,0.04468535166578519,0.04468535166578519,2022-06-04,1.809820552307698,3.34219452887538,0.07061775873948149,54.15066468069072,108.30132936138143,3.718,3.47
6/5/2022 5:00,2022,3.639,2022-06-05T05:00:00Z,2022-06-05,6,5,-0.07175792507204601,-0.07175792507204601,-0.07175792507204601,-0.07175792507204601,-0.07175792507204601,-0.07175792507204601,-0.07175792507204601,2022-06-04,1.809820552307698,3.34219452887538,0.16399718234283714,54.15066468069072,108.30132936138143,3.718,3.639
6/5/2022 6:00,2022,3.39,2022-06-05T06:00:00Z,2022-06-05,6,6,0.005770816158285218,0.005770816158285218,0.005770816158285218,0.005770816158285218,0.005770816158285218,0.005770816158285218,0.005770816158285218,2022-06-04,1.809820552307698,3.34219452887538,0.02641448129410589,54.15066468069072,108.30132936138143,3.718,3.47
6/5/2022 20:00,2022,3.298,2022-06-05T20:00:00Z,2022-06-05,6,20,0.3197576573544262,0.3197576573544262,0.3197576573544262,0.3197576573544262,0.3197576573544262,0.3197576573544262,0.3197576573544262,2022-06-05,1.809820552307698,3.34219452887538,-0.024419287768076045,54.15066468069072,108.30132936138143,5.473,NA
6/5/2022 21:00,2022,4.248,2022-06-05T21:00:00Z,2022-06-05,6,21,0.13493026076409928,0.13493026076409928,0.13493026076409928,0.13493026076409928,0.13493026076409928,0.13493026076409928,0.13493026076409928,2022-06-05,1.809820552307698,3.34219452887538,0.5004946318957588,54.15066468069072,108.30132936138143,5.473,NA
6/5/2022 22:00,2022,4.693,2022-06-05T22:00:00Z,2022-06-05,6,22,0.1925612052730698,0.1925612052730698,0.1925612052730698,0.1925612052730698,0.1925612052730698,0.1925612052730698,0.1925612052730698,2022-06-05,1.809820552307698,3.34219452887538,0.74637536268566,54.15066468069072,108.30132936138143,5.473,4.248
6/5/2022 23:00,2022,5.511,2022-06-05T23:00:00Z,2022-06-05,6,23,-0.022799914766673816,-0.022799914766673816,-0.022799914766673816,-0.022799914766673816,-0.022799914766673816,-0.022799914766673816,-0.022799914766673816,2022-06-05,1.809820552307698,3.34219452887538,1.1983538745646254,54.15066468069072,108.30132936138143,5.473,4.693
6/6/2022 0:00,2022,5.404,2022-06-06T00:00:00Z,2022-06-06,6,0,0.07766285610596986,0.07766285610596986,0.07766285610596986,0.07766285610596986,0.07766285610596986,0.07766285610596986,0.07766285610596986,2022-06-05,1.809820552307698,3.34219452887538,1.1392319909814355,54.15066468069072,108.30132936138143,5.473,5.404
6/6/2022 1:00,2022,5.832,2022-06-06T01:00:00Z,2022-06-06,6,1,0.12009622501850482,0.12009622501850482,0.12009622501850482,0.12009622501850482,0.12009622501850482,0.12009622501850482,0.12009622501850482,2022-06-05,1.809820552307698,3.34219452887538,1.3757195253141945,54.15066468069072,108.30132936138143,5.473,5.511
