"","castpk","hakai_id","Cruise","ctdNum","station","lat","long","time","date","year","dep","pres","flu","sal","cast_num","month","season"
"4574",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:12:51.416",2017-05-21,2017,31.74412,32,0.2555341,"30.71647140908073",58,5,"Spring"
"4575",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:12:52.499",2017-05-21,2017,32.71964,33,0.2555503,"30.743695048906485",58,5,"Spring"
"4576",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:12:53.583",2017-05-21,2017,33.68403,34,0.3066662,"30.747932031416457",58,5,"Spring"
"4577",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:12:54.583",2017-05-21,2017,34.69807,35,0.262089,"30.755516307912462",58,5,"Spring"
"4578",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:12:55.583",2017-05-21,2017,35.62845,36,0.2537941,"30.782517767796392",58,5,"Spring"
"4579",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:12:56.583",2017-05-21,2017,36.6277,37,0.2290813,"30.809760110732622",58,5,"Spring"
"4580",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:12:57.666",2017-05-21,2017,37.69661,38,0.2121542,"30.826262282179755",58,5,"Spring"
"4581",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:12:58.833",2017-05-21,2017,38.64296,39,0.207167,"30.850176597728826",58,5,"Spring"
"4582",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:12:59.916",2017-05-21,2017,39.62349,40,0.1992095,"30.86518867942064",58,5,"Spring"
"4583",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:00.916",2017-05-21,2017,40.62143,41,0.1861455,"30.89396869031459",58,5,"Spring"
"4584",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:01.916",2017-05-21,2017,41.57845,42,0.1791372,"30.93138323016188",58,5,"Spring"
"4585",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:02.916",2017-05-21,2017,42.62618,43,0.1741652,"30.953693039020717",58,5,"Spring"
"4586",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:03.999",2017-05-21,2017,43.64763,44,0.1652362,"30.98679606493884",58,5,"Spring"
"4587",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:05.083",2017-05-21,2017,44.55811,45,0.1505484,"31.02819590146825",58,5,"Spring"
"4588",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:06.083",2017-05-21,2017,45.59383,46,0.135131,"31.0600939732869",58,5,"Spring"
"4589",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:07.083",2017-05-21,2017,46.60275,47,0.1372855,"31.09411603601734",58,5,"Spring"
"4590",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:08.083",2017-05-21,2017,47.50664,48,0.1293022,"31.10962403607087",58,5,"Spring"
"4591",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:09.083",2017-05-21,2017,48.52227,49,0.1325792,"31.127733300210718",58,5,"Spring"
"4592",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:10.249",2017-05-21,2017,49.53136,50,0.1205175,"31.165457901978467",58,5,"Spring"
"4593",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:11.333",2017-05-21,2017,50.47841,51,0.1229508,"31.183976631343928",58,5,"Spring"
"4594",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:12.249",2017-05-21,2017,51.54559,52,0.1137686,"31.20943225890655",58,5,"Spring"
"4595",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:13.416",2017-05-21,2017,52.55066,53,0.1116532,"31.291560599026216",58,5,"Spring"
"4596",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:14.499",2017-05-21,2017,53.52454,54,0.1098891,"31.338884754842628",58,5,"Spring"
"4597",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:15.416",2017-05-21,2017,54.51444,55,0.1121559,"31.371406842775325",58,5,"Spring"
"4598",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:16.499",2017-05-21,2017,55.43722,56,0.1070384,"31.386123442710073",58,5,"Spring"
"4599",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:17.499",2017-05-21,2017,56.50611,57,0.104016,"31.39931661356807",58,5,"Spring"
"4600",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:18.499",2017-05-21,2017,57.54871,58,0.1070159,"31.43227540725884",58,5,"Spring"
"4601",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:13:30.256",2017-05-21,2017,58.4981,59,0.09756086,"31.46443355870062",58,5,"Spring"
"4602",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:13.666",2017-05-21,2017,59.47366,60,0.1024889,"31.485132462230986",58,5,"Spring"
"4603",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:14.666",2017-05-21,2017,60.41765,61,0.09943189,"31.504862090960454",58,5,"Spring"
"4604",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:15.499",2017-05-21,2017,61.41149,62,0.09612208,"31.510149171214078",58,5,"Spring"
"4605",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:16.499",2017-05-21,2017,62.4329,63,0.1076258,"31.521516478796663",58,5,"Spring"
"4606",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:17.499",2017-05-21,2017,63.44994,64,0.1079587,"31.54872640159213",58,5,"Spring"
"4607",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:18.333",2017-05-21,2017,64.44349,65,0.1026116,"31.576384607370027",58,5,"Spring"
"4608",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:19.333",2017-05-21,2017,65.41909,66,0.1050361,"31.59881803075144",58,5,"Spring"
"4609",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:20.333",2017-05-21,2017,66.36478,67,0.09233498,"31.63575203888624",58,5,"Spring"
"4610",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:21.166",2017-05-21,2017,67.318,68,0.09082536,"31.66737125848912",58,5,"Spring"
"4611",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:22.166",2017-05-21,2017,68.3905,69,0.09407185,"31.680561026426243",58,5,"Spring"
"4612",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:23.249",2017-05-21,2017,69.33587,70,0.09335091,"31.689881670074076",58,5,"Spring"
"4613",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:24.249",2017-05-21,2017,70.35455,71,0.09512312,"31.706854527299072",58,5,"Spring"
"4614",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:25.166",2017-05-21,2017,71.37621,72,0.09424775,"31.729735697320145",58,5,"Spring"
"4615",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:26.083",2017-05-21,2017,72.32864,73,0.09068155,"31.734058097925146",58,5,"Spring"
"4616",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:26.999",2017-05-21,2017,73.37295,74,0.09084716,"31.73419410059362",58,5,"Spring"
"4617",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:27.916",2017-05-21,2017,74.37992,75,0.09277023,"31.75512936880168",58,5,"Spring"
"4618",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:28.916",2017-05-21,2017,75.32043,76,0.0893351,"31.795220475384163",58,5,"Spring"
"4619",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:14:50.143",2017-05-21,2017,75.96379,77,0.08874048,"31.829393694031555",58,5,"Spring"
"4620",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:15:10.833",2017-05-21,2017,77.36281,78,0.08070819,"31.856603921446172",58,5,"Spring"
"4621",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:15:11.916",2017-05-21,2017,78.30357,79,0.08336876,"31.88532338476454",58,5,"Spring"
"4622",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:15:13.166",2017-05-21,2017,79.2803,80,0.080186,"31.900305070898316",58,5,"Spring"
"4623",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:15:14.249",2017-05-21,2017,80.33175,81,0.08182643,"31.916978920223865",58,5,"Spring"
"4624",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:15:15.166",2017-05-21,2017,81.26586,82,0.08237869,"31.93144954438707",58,5,"Spring"
"4625",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:15:15.999",2017-05-21,2017,82.23202,83,0.08052623,"31.953510088817005",58,5,"Spring"
"4626",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:15:16.916",2017-05-21,2017,83.30186,84,0.07720623,"31.971787080905703",58,5,"Spring"
"4627",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:15:17.999",2017-05-21,2017,84.31803,85,0.07893102,"31.991052886655297",58,5,"Spring"
"4628",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:15:24.416",2017-05-21,2017,85.4465,86,0.08148373,"32.002641488445505",58,5,"Spring"
"4629",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:16:01.382",2017-05-21,2017,85.90525,87,0.08501692,"32.033961755465384",58,5,"Spring"
"4630",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:16:16.499",2017-05-21,2017,87.20169,88,0.07954356,"32.06003414831164",58,5,"Spring"
"4631",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:16:17.749",2017-05-21,2017,88.20977,89,0.0820496,"32.0776689183972",58,5,"Spring"
"4632",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:16:18.916",2017-05-21,2017,89.17238,90,0.07963235,"32.08126706859333",58,5,"Spring"
"4633",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:16:19.999",2017-05-21,2017,90.19625,91,0.07824656,"32.08351958177604",58,5,"Spring"
"4634",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:16:21.083",2017-05-21,2017,91.17105,92,0.07748633,"32.08537336086307",58,5,"Spring"
"4635",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:16:21.999",2017-05-21,2017,92.14988,93,0.07967695,"32.089603620759036",58,5,"Spring"
"4636",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:16:22.916",2017-05-21,2017,93.1794,94,0.0765897,"32.10226453158519",58,5,"Spring"
"4637",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:16:23.999",2017-05-21,2017,94.15948,95,0.07901964,"32.12779988856727",58,5,"Spring"
"4638",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:16:26.083",2017-05-21,2017,95.37413,96,0.08095849,"32.13500173138305",58,5,"Spring"
"4639",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:17:01.416",2017-05-21,2017,95.91779,97,0.07611535,"32.13799191768153",58,5,"Spring"
"4640",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:17:35.749",2017-05-21,2017,97.09892,98,0.07688224,"32.14363383328679",58,5,"Spring"
"4641",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:17:36.916",2017-05-21,2017,98.09733,99,0.08211798,"32.14869828732214",58,5,"Spring"
"4642",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:17:38.083",2017-05-21,2017,99.11321,100,0.07833353,"32.158664798309324",58,5,"Spring"
"4643",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:17:39.166",2017-05-21,2017,100.1197,101,0.07635254,"32.18902888974809",58,5,"Spring"
"4644",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:18:27.348",2017-05-21,2017,100.7327,102,0.07589915,"32.1975973697482",58,5,"Spring"
"4645",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:19:03.583",2017-05-21,2017,102.0577,103,0.07623874,"32.2018351142108",58,5,"Spring"
"4646",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:19:04.583",2017-05-21,2017,103.0479,104,0.07563356,"32.2080625924769",58,5,"Spring"
"4647",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:19:05.499",2017-05-21,2017,104.0742,105,0.07255752,"32.227172043308066",58,5,"Spring"
"4648",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:19:41.935",2017-05-21,2017,105.0179,106,0.07576788,"32.24091269748766",58,5,"Spring"
"4649",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:20:18.999",2017-05-21,2017,106.0159,107,0.07319498,"32.25263763092882",58,5,"Spring"
"4650",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:20:20.499",2017-05-21,2017,107.0141,108,0.07567167,"32.25975084434757",58,5,"Spring"
"4651",9398,"018066_2017-05-21T17:11:10.500Z","RVRS",18066,"RVRS01","51.4416472029397","-127.804987547002","2017-05-21 10:22:45.055",2017-05-21,2017,107.7813,109,0.07490515,"32.26604396428831",58,5,"Spring"
"4652",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:06.739",2017-07-02,2017,0.991,1,3.8169,"25.7214",59,7,"Summer"
"4653",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:08.096",2017-07-02,2017,1.983,2,4.0882,"25.4069",59,7,"Summer"
"4654",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:09.283",2017-07-02,2017,2.974,3,4.1838,"26.2137",59,7,"Summer"
"4655",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:10.394",2017-07-02,2017,3.966,4,3.6406,"27.0179",59,7,"Summer"
"4656",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:11.510",2017-07-02,2017,4.957,5,4.7024,"28.1521",59,7,"Summer"
"4657",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:12.600",2017-07-02,2017,5.948,6,11.88,"28.9598",59,7,"Summer"
"4658",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:13.647",2017-07-02,2017,6.94,7,16.32,"29.4273",59,7,"Summer"
"4659",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:14.722",2017-07-02,2017,7.931,8,17.817,"29.652",59,7,"Summer"
"4660",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:15.793",2017-07-02,2017,8.923,9,14.234,"29.7492",59,7,"Summer"
"4661",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:16.808",2017-07-02,2017,9.914,10,11.107,"29.8795",59,7,"Summer"
"4662",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:17.841",2017-07-02,2017,10.905,11,4.9073,"30.07",59,7,"Summer"
"4663",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:18.890",2017-07-02,2017,11.897,12,2.4939,"30.2443",59,7,"Summer"
"4664",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:19.904",2017-07-02,2017,12.888,13,1.9218,"30.4017",59,7,"Summer"
"4665",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:20.944",2017-07-02,2017,13.879,14,1.413,"30.5839",59,7,"Summer"
"4666",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:21.995",2017-07-02,2017,14.871,15,0.93072,"30.7714",59,7,"Summer"
"4667",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:22.962",2017-07-02,2017,15.862,16,0.74271,"30.9118",59,7,"Summer"
"4668",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:23.908",2017-07-02,2017,16.854,17,0.65104,"31.0176",59,7,"Summer"
"4669",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:24.914",2017-07-02,2017,17.845,18,0.5096,"31.1154",59,7,"Summer"
"4670",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:25.961",2017-07-02,2017,18.836,19,0.43856,"31.2084",59,7,"Summer"
"4671",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:26.999",2017-07-02,2017,19.828,20,0.34891,"31.2819",59,7,"Summer"
"4672",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:28.061",2017-07-02,2017,20.819,21,0.32475,"31.3251",59,7,"Summer"
"4673",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:29.044",2017-07-02,2017,21.81,22,0.31489,"31.3529",59,7,"Summer"
"4674",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:29.968",2017-07-02,2017,22.802,23,0.28495,"31.3815",59,7,"Summer"
"4675",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:30.917",2017-07-02,2017,23.793,24,0.27662,"31.422",59,7,"Summer"
"4676",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:31.908",2017-07-02,2017,24.784,25,0.2545,"31.4722",59,7,"Summer"
"4677",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:32.944",2017-07-02,2017,25.775,26,0.23379,"31.5156",59,7,"Summer"
"4678",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:33.984",2017-07-02,2017,26.767,27,0.23304,"31.5522",59,7,"Summer"
"4679",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:35.053",2017-07-02,2017,27.758,28,0.26664,"31.5797",59,7,"Summer"
"4680",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:36.124",2017-07-02,2017,28.749,29,0.29408,"31.5907",59,7,"Summer"
"4681",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:37.109",2017-07-02,2017,29.741,30,0.23384,"31.5944",59,7,"Summer"
"4682",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:38.025",2017-07-02,2017,30.732,31,0.19344,"31.6054",59,7,"Summer"
"4683",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:38.966",2017-07-02,2017,31.723,32,0.18255,"31.6337",59,7,"Summer"
"4684",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:39.959",2017-07-02,2017,32.715,33,0.17686,"31.6554",59,7,"Summer"
"4685",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:40.966",2017-07-02,2017,33.706,34,0.1624,"31.6747",59,7,"Summer"
"4686",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:42.034",2017-07-02,2017,34.697,35,0.17284,"31.6956",59,7,"Summer"
"4687",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:43.105",2017-07-02,2017,35.688,36,0.16662,"31.708",59,7,"Summer"
"4688",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:44.133",2017-07-02,2017,36.68,37,0.15729,"31.7195",59,7,"Summer"
"4689",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:45.161",2017-07-02,2017,37.671,38,0.1704,"31.7382",59,7,"Summer"
"4690",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:46.199",2017-07-02,2017,38.662,39,0.1681,"31.7793",59,7,"Summer"
"4691",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:47.194",2017-07-02,2017,39.653,40,0.15722,"31.8123",59,7,"Summer"
"4692",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:48.237",2017-07-02,2017,40.644,41,0.15341,"31.8273",59,7,"Summer"
"4693",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:49.330",2017-07-02,2017,41.635,42,0.14126,"31.8491",59,7,"Summer"
"4694",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:50.356",2017-07-02,2017,42.627,43,0.1374,"31.8757",59,7,"Summer"
"4695",9469,"01907467_2017-07-02T18:46:40Z","RVRS",1907467,"RVRS01","51.4415280207555","-127.804362908394","2017-07-02 11:50:51.346",2017-07-02,2017,43.618,44,0.12844,"31.8971",59,7,"Summer"
